;PE_OhnePV [kWh/m²];CO2_OhnePV [kg/m²];PE_MitPV [kWh/m²];CO2_MitPV [kg/m²];PE_MitLC [kWh/m²];CO2_MitLC [kg/m²];PE_MitZureisende [kWh/m²];CO2_MitZureisende [kg/m²]
2877;0,008733823696181805;0,0011663524049964312;0,008791126388450062;0,0011645899236411314;0,00851876132870532;0,001104800072235919;0,00868108044805157;0,0011512569236350183
2878;0,007488551071250869;0,0010000533392619832;0,00757569804242327;0,001005199349283665;0,007328633093902911;0,0009542837112623948;0,0074542474975914175;0,0009902354199042777
2879;0,005674757304507257;0,0007578315134500197;0,005346696902563083;0,0007117451968332089;0,005550361357748535;0,0007222285355845925;0,00564609454115919;0,0007496280329055729
2880;0,008262045553292146;0,0011033491213573688;0,008151415282201724;0,0010772786574268433;0,00813524862915977;0,0010670589672091373;0,00819007697652341;0,0010827512183511445
2881;0,0032120097587302935;0,00036490178891697894;0,0032910592196511426;0,0003723308852353371;0,0031948714620299687;0,00036045312466710737;0,003205531571132931;0,0003632202168172381
2882;0,0033591830491478754;0,00038162147565149336;0,0031331328547252587;0,000354643468576679;0,003328478306524525;0,0003736513084173472;0,0033421299711592317;0,00037719493200337733
2883;0,003320168985804597;0,00037718926573426375;0,0030296624655144853;0,00034361495508919264;0,003304507682026345;0,0003731239911365047;0,003305055230445066;0,00037326612072604513
2884;0,003144479689441211;0,00035723000553515805;0,0031010891116126753;0,00035146730874723665;0,003137458304964065;0,0003554074333942818;0,003137458304964065;0,0003554074333942818
2885;0,003051806892406986;0,0003467018714503175;0,003207853486616637;0,0003478222429724499;0,002936264301964742;0,0003167099649950968;0,0029498931406007635;0,00032024766353465974
2886;0,005913853910324537;0,0006718459884518352;0,005366253226544795;0,0005598088575972641;0,005542273194201937;0,0005753931217136284;0,005566378001119449;0,0005816501141475357
2887;0,009563644365994597;0,001086482047021155;0,009623575262641588;0,0009744426435813745;0,008781074003298759;0,000883346761385214;0,008794544232231364;0,0008868432888953796
2888;0,00988897262389437;0,0011234411076124894;0,009889477484637563;0,0009575518106072137;0,008807656058080043;0,0008427589352096221;0,008807656058080043;0,0008427589352096221
2889;0,012418331390566624;0,0014107900287242358;0,01177760141715762;0,0011344216965436696;0,011050415630535413;0,0010557140229289;0,01106361019569428;0,0010591389951616265
2890;0,00974814983795112;0,0011074428727468276;0,00839154331557672;0,0006527184145768252;0,00772078501147163;0,0005811907262989607;0,007723639342570719;0,0005819316377757454
2891;0,0074323702854757695;0,00084435771270371;0,004564405220774828;0,0002084781878561005;0,004229148242818998;0,00017299571943683777;0,004229148242818998;0,00017299571943683777
2892;0,008707827373516221;0,0009892565791681694;0,004307029653012707;0,00019243529660077402;0,004533526637555725;0,0002175449629610268;0,004533526637555725;0,0002175449629610268
2893;0,007152744824361187;0,0008125907385498764;0,003317683239718146;0,00010342980349761332;0,0033961480663566826;0,00011218046154157484;0,0033961480663566826;0,00011218046154157484
2894;0,007055208438136738;0,0008015100742645139;0,004515977826732603;0,0002603844438645829;0,004226263646656103;0,0002298429064505461;0,004226263646656103;0,0002298429064505461
2895;0,006095568435902018;0,0006924897474800252;0,005156870308978503;0,0003545103742470092;0,004520085006197599;0,00028708599807303917;0,004520085006197599;0,00028708599807303917
2896;0,00847155568490518;0,0009624148295096362;0,00632432538575311;0,0005624174394453182;0,007262037713213988;0,0006484548453685179;0,007354438474286347;0,0006724397237745346
2897;0,006747544027714183;0,0007665577228763732;0,006781757645595877;0,0006916292583825569;0,006051461241434819;0,0005858724038847085;0,006235891103834079;0,0006337456873160057
2898;0,008276486184947961;0,0009402538727117753;0,008475895444418185;0,0009440911735766109;0,007916620152875035;0,0008468418388545477;0,008165015978157364;0,000911319053076769
2899;0,009143750918916928;0,001038779866298726;0,009281251835681683;0,0010434192393320573;0,008860319152935742;0,0009652082164057372;0,009080500533171963;0,0010223616810627984
2900;0,006724744517932639;0,000763967574486225;0,006781654448343264;0,000766990080589012;0,006611976744195508;0,0007346959396012675;0,006705559633257585;0,0007589876682514237
2901;0,008155214107844375;0,0009264767047687146;0,008187900343669114;0,0009256497281522954;0,008054172839654096;0,0009002489713235788;0,008128128467143253;0,0009194459639909767
2902;0,004581328584895222;0,0005204638596445592;0,005161230767733435;0,000580603295378601;0,004469078138758464;0,0004913265097962946;0,004570358241072562;0,0005176162384820818
2903;0,0037818412846887446;0,00042963775138980977;0,004075198958935528;0,00046045627853811156;0,003733881575221648;0,00041718863531537207;0,0037785398948303175;0,000428780794873367
2904;0,00728853249381639;0,0008280169567805015;0,006747316898364896;0,0007525379911631792;0,007162322939963087;0,0007952561789717717;0,0071768700156109545;0,0007990322283952609
2905;0,005021437138231454;0,0005704625864521449;0,004598083195366956;0,0005178476241816921;0,004963423925177056;0,0005554038375316417;0,0049749528453800484;0,0005583964508609285
2906;0,0032795617800230395;0,00037257606616588273;0,0034214364378961624;0,00038686144692272925;0,003274013158036383;0,00037113578556509114;0,003274013158036383;0,00037113578556509114
2907;0,004023760805606124;0,00045712112553484543;0,0036211881734120313;0,00041048686856694905;0,004001093456171673;0,00045123726036249865;0,004001093456171673;0,00045123726036249865
2908;0,005245945620254266;0,0005959679718248044;0,005091350570656638;0,0005754763581380238;0,005220898722093039;0,000589466436557422;0,005220898722093039;0,000589466436557422
2909;0,006758314069621299;0,0007677812582494946;0,006609510505605201;0,000737232487573798;0,006663950746947287;0,0007432869489596447;0,006663950746947287;0,0007432869489596447
2910;0,012623631568289842;0,0014341132461934717;0,012879423816163742;0,0014022981085315264;0,012225769247843061;0,0013308383459923931;0,012239825946993238;0,0013344871061973325
2911;0,018752188640682694;0,0021303506823088505;0,01928463839575366;0,0020470473097900614;0,017797129670354777;0,001882441758096072;0,01785225020269142;0,001896749640957924
2912;0,016123011077149724;0,0018316618026421793;0,013145255169423602;0,0013220274635435344;0,01486462016282907;0,0015050156504142652;0,014891969927096443;0,0015121149509262218
2913;0,014858901620380656;0,001688052088845966;0,013206348876168707;0,0012914011414297297;0,013391986851605453;0,0013072784680149556;0,013433567556332906;0,001318071757327188
2914;0,013579801663501805;0,0015427393726563275;0,01213947909059112;0,001088463648588068;0,011605033675756382;0,0010301400226458142;0,011623674810224555;0,0010349787852098927
2915;0,011053496738247664;0,0012557373845492245;0,008149540208490775;0,0005786120300995506;0,008641618312717328;0,000629675325156244;0,008660999394925104;0,0006347061592612408
2916;0,009472605512331601;0,001076139537795495;0,006040761364973725;0,0003381151835505856;0,006352747673414508;0,0003727406436191007;0,006352747673414508;0,0003727406436191007
2917;0,009404737596999292;0,0010684293732645454;0,0067487522565781045;0,0004088537849626598;0,005934559645785778;0,0003225971350620713;0,005934559645785778;0,0003225971350620713
2918;0,009396281834116636;0,0010674687525833186;0,0068116296761520844;0,000425469302043945;0,006306922223911503;0,0003727311835388943;0,006306922223911503;0,0003727311835388943
2919;0,010752267921640074;0,001221516151642104;0,008634477694869535;0,0006597680545203595;0,008544353676638753;0,0006483979859183565;0,008564383476424187;0,0006535972105435113
2920;0,010696915485054116;0,001215227813608189;0,009998421233681921;0,0009226566046278572;0,00916283550870954;0,0008170198197485327;0,009277781256653374;0,000846856801129698
2921;0,008970755238314556;0,0010191266155092048;0,0083701467603055;0,0008493474977738109;0,008199733883473687;0,0008189891574441285;0,008287283386956907;0,0008417147732418996
2922;0,01019889773829894;0,0011586502872761382;0,010120917401470714;0,0011274156636475543;0,009930913886811249;0,0010890885215708232;0,010057070708841844;0,0011218356115447218
2923;0,01046024465785866;0,0011883407196342833;0,010435590893601441;0,0011753761954794214;0,010289039503521993;0,0011439002327639143;0,010398885272098205;0,0011724133897134841
2924;0,008611919273062561;0,0009783608970077877;0,007941448837959268;0,0008931056761665783;0,008387901016073746;0,0009202114771085634;0,008532036288967738;0,0009576253139023234
2925;0,009022326491085291;0,0010249853904838392;0,009364393939903546;0,0010536174825299541;0,00885086309837069;0,0009804778715238795;0,008973864498671501;0,0010124058945806854
2926;0,005091332536095035;0,0005784030840325653;0,00564603123913686;0,0006350948930715965;0,005019896832926734;0,0005598601993803677;0,005073733059523041;0,0005738347092628135
2927;0,004210261009856481;0,0004783085637047839;0,004179520735157231;0,00047215510911836276;0,004175662414397776;0,0004693276516920988;0,004193080571734759;0,00047384896061786907
